ID,original_length,rate_sim_1,dist_sim_1,rate_sim_2,dist_sim_2,rate_sim_5,dist_sim_5,rate_sim_10,dist_sim_10,rate_sim_20,dist_sim_20,rate_sim_40,dist_sim_40,rate_sim_60,dist_sim_60,rate_sim_80,dist_sim_80,rate_sim_100,dist_sim_100,rate_sim_1000,dist_sim_1000,rate_sim_10000,dist_sim_10000
48,905,0.6165745856353592,1.440419717833245,0.5823204419889503,1.9890741971437262,0.6265193370165746,4.834242530102234,0.6220994475138122,9.959060347634118,0.5767955801104973,20.081953626926385,0.6022099447513812,39.36791172914698,0.5646408839779006,59.94487462615565,0.5524861878453039,80.82584288713741,0.5558011049723757,116.76262521334137,0.430939226519337,1007.9556456270607,0.33480662983425413,7060.993322960017
49,763,0.854521625163827,1.4277650088470106,0.8479685452162516,2.1604722173951982,0.8401048492791612,5.596452933449987,0.8073394495412844,10.229915522730076,0.7693315858453473,22.134742925033464,0.7260812581913499,40.00309345893896,0.7011795543905636,60.02534800991465,0.6828309305373526,78.82320916971406,0.6684141546526867,100.10659683540634,0.3617300131061599,1003.8442785519669,0.8034076015727392,6523.845340228529
50,576,0.7916666666666666,0.7327923409995467,0.78125,1.8980504875429465,0.7482638888888888,4.900989761958771,0.7204861111111112,9.215062399509055,0.6996527777777778,19.34981734026409,0.6545138888888888,39.70839218227181,0.6163194444444444,59.45885405640688,0.6041666666666666,80.06983069035175,0.59375,95.33992983937279,0.3576388888888889,999.2167825689553,0.6597222222222222,6793.231804836309
51,858,0.8368298368298368,1.140770070512944,0.8158508158508159,2.3027872692845817,0.7808857808857809,5.977189380698139,0.7703962703962703,10.173053140220148,0.7214452214452215,19.747436425602068,0.6923076923076923,40.461248926361044,0.6713286713286714,58.68010393241248,0.6538461538461539,78.95976267334518,0.6351981351981352,98.61663715123314,0.34965034965034963,1006.4081299950683,0.6608391608391608,8577.023185954331
52,1059,0.8602455146364495,1.3918662245618516,0.8508026440037771,3.3705887024717476,0.8224740321057602,4.862953328395109,0.7847025495750708,9.98207139542013,0.7431539187913125,20.04937725780096,0.6997167138810199,40.355955908196634,0.6732766761095373,60.155602311395,0.6534466477809254,80.78228631121499,0.6317280453257791,100.64884153333163,0.37110481586402266,999.6124328977353,0.8536355051935789,530.8670760196981
53,1837,0.6956995100707676,1.2743622316339858,0.6619488296135003,2.296049482033675,0.6956995100707676,5.223760656409016,0.6673924877517692,12.552737447870516,0.6412629286880784,20.00769298889692,0.6271094175285792,40.097915075388634,0.6592270005443658,67.33653663093585,0.6320087098530213,80.4981818835481,0.5753946652150245,122.55103580314966,0.4197060424605335,1207.8349428206202,0.5808383233532934,7383.933539980595
54,1636,0.6980440097799511,1.3554497448631828,0.6723716381418093,2.21332002718465,0.6821515892420538,6.134868983843093,0.6974327628361858,10.51725643934705,0.7157701711491442,20.23224560817347,0.6638141809290954,40.267802879891406,0.6497555012224939,64.26495237931708,0.6008557457212714,80.24659476814374,0.5666259168704156,98.77258017783062,0.3251833740831296,1027.9941277769176,0.5812958435207825,9943.746558955096
55,1552,0.5998711340206185,1.2301762345888965,0.5502577319587629,2.48389190410781,0.6192010309278351,5.91355464506643,0.5670103092783505,10.606874669296968,0.5773195876288659,26.22807638231511,0.5663659793814433,40.625602360083526,0.5038659793814433,60.334272219995725,0.538659793814433,80.48490861895357,0.5792525773195877,100.5724695618529,0.35115979381443296,1006.0780499399739,0.3788659793814433,10065.458090202472
56,1799,0.8037798777098388,1.4405702439277448,0.7648693718732629,2.166433834418079,0.7387437465258477,5.55074257963739,0.7220678154530294,10.27191626557659,0.6820455808782657,22.790480205360574,0.6720400222345748,40.851413565551276,0.6575875486381323,60.635047649133455,0.6259032795997777,80.53344337615943,0.6631461923290717,100.10501006473302,0.2490272373540856,1348.3964221810866,0.6937187326292384,8969.04320533056
57,676,0.834319526627219,1.6468294622429438,0.8269230769230769,2.1380513403407497,0.8032544378698225,5.157070268346702,0.7884615384615384,9.92387259705011,0.7529585798816568,20.04799192939955,0.7174556213017751,39.54629287649506,0.6730769230769231,71.37847692732463,0.6568047337278107,80.85735925772816,0.6242603550295858,101.36809095394094,0.35650887573964496,1939.2038921082126,0.8328402366863905,13111.323245576703
58,1791,0.5438302624232273,1.3085543293469133,0.507537688442211,2.0740394792685564,0.5494137353433836,5.524943660070301,0.5728643216080402,10.140733699771891,0.519821328866555,20.12131565640881,0.5013958682300391,40.411930224096196,0.4628699050809604,60.3946703700521,0.48576214405360135,79.50431496656142,0.46454494695700727,99.31407364327384,0.2562814070351759,1501.1255744581144,0.41987716359575655,10049.75364388639
59,1721,0.4427658338175479,1.1055316375403097,0.4009296920395119,2.050570954884427,0.47762928529924464,5.265679485716301,0.4224288204532249,10.655267550498356,0.38059267867518887,20.541499204163426,0.42068564787914003,40.37545858674352,0.3904706565950029,59.20213723203126,0.41196978500871584,80.81681552144892,0.4032539221382917,100.24928496542717,0.3004067402672865,1181.559028142217,0.2992446252178966,8979.383353632526
60,1714,0.691365227537923,1.354471353725336,0.6540256709451575,2.320751336166608,0.6814469078179697,4.846685426465657,0.6476079346557759,10.22626772700038,0.6301050175029171,27.576381344957234,0.5898483080513419,38.81234553055993,0.5087514585764294,61.08049211630395,0.5490081680280047,88.40380324596069,0.4953325554259043,107.46071469170407,0.2864644107351225,1404.7304859977344,0.646441073512252,7510.898140257219
61,1749,0.7895940537449971,1.3283759220000735,0.7530017152658662,2.184402985045468,0.7604345340194397,5.0726219169713,0.7524299599771298,10.076912427043009,0.7238421955403087,20.44942413029053,0.6798170383076043,40.87993329352001,0.7158376214979989,83.26870225718261,0.6535162950257289,105.09673262783049,0.6678101772441395,112.37801142734853,0.4088050314465409,1006.3994564703814,0.6077758719268154,8198.97125300618
62,1673,0.6796174536760311,1.3369875961744988,0.6329946204423191,2.229503845696186,0.6730424387328153,6.317269872621102,0.6491332934847579,13.444117289904838,0.606694560669456,20.58518597465885,0.5678421996413628,43.62550526207497,0.5702331141661685,60.59599865130291,0.5815899581589958,94.77079754940668,0.5170352659892409,162.6291694290435,0.30484160191273163,1236.255158650667,0.602510460251046,13523.94153346731
63,1697,0.8898055391868003,1.261822157781015,0.8674130819092516,2.0930936410211167,0.8609310548025928,5.065605665975536,0.8391278727165586,11.134144220978499,0.8243959929286977,20.278832396875963,0.7955215085444903,40.218160568978405,0.7631113730111962,58.27570953927639,0.7436652916912198,80.07997134302849,0.72775486152033,98.03799611836467,0.48791985857395404,1007.0679660705196,0.5934001178550383,5694.569105754558
64,1374,0.9475982532751092,1.083510808436929,0.9352256186317321,1.9947059746929643,0.9097525473071325,5.328838809767101,0.8857350800582242,10.07171668249552,0.8522561863173217,20.22013532485784,0.8180494905385735,50.90731032452403,0.7874818049490538,59.66504248289398,0.764919941775837,107.67426325051807,0.7481804949053857,119.61953007201069,0.43740902474526927,1005.7304111807198,0.8216885007278021,10071.516173519089
