ID,original_length,rate_sim_1,dist_sim_1,rate_fbqs_1,dist_fbqs_1,rate_sim_2,dist_sim_2,rate_fbqs_2,dist_fbqs_2,rate_sim_5,dist_sim_5,rate_fbqs_5,dist_fbqs_5,rate_sim_10,dist_sim_10,rate_fbqs_10,dist_fbqs_10,rate_sim_20,dist_sim_20,rate_fbqs_20,dist_fbqs_20,rate_sim_40,dist_sim_40,rate_fbqs_40,dist_fbqs_40,rate_sim_60,dist_sim_60,rate_fbqs_60,dist_fbqs_60,rate_sim_80,dist_sim_80,rate_fbqs_80,dist_fbqs_80,rate_sim_100,dist_sim_100,rate_fbqs_100,dist_fbqs_100,rate_sim_1000,dist_sim_1000,rate_fbqs_1000,dist_fbqs_1000,rate_sim_10000,dist_sim_10000,rate_fbqs_10000,dist_fbqs_10000
12,814,0.6977886977886978,1220.66,0.35872235872235875,19583.1,0.6953316953316954,1220.66,0.35872235872235875,19583.1,0.6658476658476659,19099.1,0.35995085995085996,19583.1,0.6498771498771498,19090.9,0.36363636363636365,19583.1,0.64004914004914,1511.72,0.36363636363636365,19583.1,0.5896805896805897,4762.17,0.36240786240786244,23246,0.5393120393120393,7615.22,0.35872235872235875,23246,0.5110565110565111,10870.7,0.3538083538083538,23246,0.45085995085995084,17055,0.35135135135135137,23246,0.20270270270270271,24053.2,0.28501228501228504,19298.8,0.1855036855036855,27919,0.06511056511056511,2.12286e+06
13,368,0.8722826086956522,2109.5,0.4483695652173913,10901.3,0.8722826086956522,2109.5,0.4483695652173913,10901.3,0.8722826086956522,2109.5,0.45652173913043476,5110.9,0.8668478260869565,2124.39,0.4483695652173913,5120.03,0.8614130434782609,2124.39,0.453804347826087,5124.01,0.842391304347826,2124.39,0.44565217391304346,5124.01,0.8369565217391305,2124.39,0.4429347826086957,10249.2,0.8206521739130435,2124.39,0.44565217391304346,5120.03,0.8206521739130435,2124.39,0.4429347826086957,5120.03,0.46195652173913043,19865.8,0.36141304347826086,10869.8,0.39402173913043476,24430.2,0.07065217391304347,15748
14,661,0.7231467473524962,2300,0.3691376701966717,14339.5,0.7110438729198184,2320.03,0.3691376701966717,14339.5,0.6898638426626323,2320.33,0.3661119515885023,14339.5,0.6565809379727685,2311.73,0.367624810892587,14339.5,0.594553706505295,6008.18,0.3600605143721634,14339.5,0.5703479576399395,3126.41,0.34795763993948564,14375.3,0.5219364599092284,4702.71,0.340393343419062,14375.3,0.5143721633888049,4944.5,0.3373676248108926,14375.3,0.4826021180030257,4944.5,0.3388804841149773,14375.3,0.14977307110438728,15475.6,0.2405446293494705,27753,0.09228441754916793,25908.7,0.025718608169440244,42605.2
15,1131,0.7374005305039788,1101.72,0.3881520778072502,9837.46,0.731211317418214,5521.78,0.38726790450928383,9837.46,0.7303271441202476,1566.78,0.38726790450928383,21271.6,0.695844385499558,3630.23,0.3837312113174182,21271.6,0.6816976127320955,7926.95,0.381078691423519,21271.6,0.6304155614500442,13537.8,0.3731211317418214,49037.3,0.6021220159151194,12703.1,0.3757736516357206,49037.3,0.5764809902740937,12743.8,0.3713527851458886,48909.7,0.5075154730327144,12691.9,0.3695844385499558,50346.7,0.25906277630415564,54913.7,0.30857648099027407,50346.7,0.20070733863837312,54790.6,0.0610079575596817,28850.2
16,4463,0.5937710060497423,141.699,0.41115841362312344,1.39828e+06,0.5621779072372843,1578.03,0.41115841362312344,1.39828e+06,0.45641944880125473,3911.93,0.41071028456195385,1.39828e+06,0.3432668608559265,9985.78,0.4102621555007842,1.39828e+06,0.23481962805287923,1.09201e+06,0.3981626708492046,1.09377e+06,0.09903652251848533,1.39829e+06,0.37127492717902755,1.39828e+06,0.07237284337889312,1.09201e+06,0.35850324893569346,1.39828e+06,0.16087833295989246,1.09374e+06,0.3479722159982075,1.39828e+06,0.20524311001568452,1.09374e+06,0.335648666816043,1.39828e+06,0.1277167824333408,1.09377e+06,0.12390768541339905,1.65157e+06,0.06990813354246023,73729.5,0.01546045261035178,1.39898e+06
17,1979,0.3840323395654371,7098.52,0.24103082364830722,50967.1,0.3617988883274381,7099.03,0.24103082364830722,50967.1,0.31531076301162203,6493.11,0.2385042950985346,41744.5,0.2834765032844871,4071.88,0.2354724608388075,50967.1,0.27033855482566954,2418.13,0.23092470944921678,50967.1,0.24658918645780697,5672.97,0.22587165234967155,41518.4,0.22081859525012631,22142,0.21475492673067206,51001.7,0.22536634663971702,22142,0.21273370389085397,51001.7,0.1975745325922183,22142,0.2046488125315816,51001.7,0.12935826174835777,314075,0.12177867609903992,66033.9,0.11975745325922182,50776.4,0.03436078827690753,50964.9
18,1615,0.19504643962848298,1.623e+06,0.1021671826625387,3.23721e+06,0.1913312693498452,1.623e+06,0.1021671826625387,3.23721e+06,0.1913312693498452,5563.68,0.10402476780185758,1.62301e+06,0.18947368421052632,5563.64,0.1021671826625387,3.23721e+06,0.18575851393188855,5564.07,0.10154798761609907,3.23721e+06,0.18204334365325078,5564.07,0.09535603715170278,3.23721e+06,0.17523219814241486,1.623e+06,0.09473684210526316,3.23721e+06,0.17523219814241486,1.623e+06,0.09411764705882353,3.23721e+06,0.17461300309597524,1.623e+06,0.09226006191950464,3.23721e+06,0.10154798761609907,9864.15,0.07925696594427245,1.623e+06,0.06377708978328174,3.23721e+06,0.017956656346749224,3.23721e+06
19,808,0.3217821782178218,2.63974e+06,0.1670792079207921,2.66848e+06,0.3193069306930693,2.63974e+06,0.1608910891089109,2.6685e+06,0.3131188118811881,2.63974e+06,0.1608910891089109,2.6685e+06,0.32301980198019803,1400,0.16584158415841585,2.6685e+06,0.31683168316831684,1408.44,0.1608910891089109,2.66811e+06,0.31683168316831684,1408.44,0.16212871287128713,2.6685e+06,0.3094059405940594,1407.08,0.16584158415841585,2.6685e+06,0.2995049504950495,2514.07,0.16831683168316833,2.66848e+06,0.2957920792079208,2514.07,0.16336633663366337,2.66848e+06,0.20915841584158415,10717.5,0.1547029702970297,2.66848e+06,0.06064356435643564,2.63974e+06,0.06806930693069307,2.6685e+06
20,1520,0.2875,5560.58,0.15526315789473685,5604.98,0.24539473684210528,11007.9,0.15263157894736842,6981.57,0.25592105263157894,8886.62,0.15526315789473685,6981.57,0.24802631578947368,8886.62,0.15986842105263158,5604.98,0.2361842105263158,8886.62,0.15723684210526315,10431.1,0.23289473684210527,16243.7,0.15,10431.1,0.2381578947368421,16243.7,0.1361842105263158,5604.98,0.23223684210526316,16248.7,0.1375,6981.57,0.24671052631578946,5611.51,0.13421052631578947,6981.57,0.13092105263157894,26348.6,0.10657894736842105,10431.1,0.0881578947368421,26789.7,0.038157894736842106,15651.8
21,1491,0.3145539906103286,100,0.1710261569416499,6185.98,0.3038229376257545,514.199,0.16834339369550638,6000.39,0.2743125419181757,33654.2,0.170355466130114,5047.3,0.2944332662642522,7278.43,0.1750503018108652,5223.58,0.30181086519114686,412.012,0.17236753856472167,6151.47,0.28303152246814217,21137.6,0.16901408450704225,5857.58,0.2837022132796781,21137.6,0.1643192488262911,6151.2,0.26894701542588867,4847.49,0.16230717639168343,5857.58,0.27565392354124746,6592.54,0.1602951039570758,5857.58,0.10596914822266935,31902,0.12810194500335345,6147.3,0.12810194500335345,42129.3,0.0335345405767941,10865.4
22,2,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1
23,865,0.45664739884393063,546.961,0.2508670520231214,5613.32,0.45202312138728323,546.961,0.25780346820809247,6247.99,0.4346820809248555,6797.79,0.2520231213872832,6236.25,0.4369942196531792,18570.5,0.25549132947976877,6236.25,0.4254335260115607,18570.5,0.24739884393063583,7152.99,0.4138728323699422,6797.79,0.24161849710982658,8288.17,0.41040462427745666,6797.79,0.23121387283236994,8308.85,0.41040462427745666,6797.79,0.22890173410404624,8300.42,0.4092485549132948,3668.32,0.2254335260115607,8300.42,0.2947976878612717,9654.07,0.19537572254335261,6705.21,0.2208092485549133,20813.5,0.03699421965317919,12423.8
24,2030,0.8822660098522167,1261,0.4576354679802956,8478.5,0.8793103448275862,1262.75,0.4576354679802956,8478.5,0.861576354679803,1264.53,0.45320197044334976,1.07393e+06,0.8403940886699507,1927.65,0.45270935960591135,8489.94,0.7906403940886699,32431,0.45320197044334976,8476.29,0.7571428571428571,10866,0.4497536945812808,8487.14,0.7142857142857143,10876,0.4492610837438424,8487.14,0.6704433497536946,30037.6,0.44433497536945815,8487.14,0.6600985221674877,10867.1,0.4463054187192118,8487.14,0.2187192118226601,1.07593e+06,0.36847290640394087,1.074e+06,0.4600985221674877,32546.4,0.06748768472906404,1.07589e+06
25,2260,0.856637168141593,2692.61,0.4429203539823009,9808.16,0.8424778761061947,2798.82,0.4415929203539823,9808.16,0.8128318584070796,10511.9,0.4424778761061947,9808.16,0.8115044247787611,2308.01,0.4433628318584071,9808.16,0.7557522123893805,8800.02,0.4446902654867257,9808.16,0.7261061946902655,10066.3,0.4464601769911504,9808.16,0.6646017699115044,25404,0.4424778761061947,9808.16,0.6238938053097345,23750.5,0.44203539823008847,9808.16,0.6097345132743363,20394.7,0.4415929203539823,9808.16,0.2168141592920354,41120,0.3606194690265487,67611.9,0.38716814159292035,258750,0.060619469026548675,260368
26,1544,0.5984455958549223,0,0.30634715025906734,35940.6,0.5958549222797928,53.1985,0.30634715025906734,35940.6,0.5939119170984456,100.098,0.30634715025906734,35940.6,0.591321243523316,100.168,0.3076424870466321,35940.6,0.586139896373057,100.423,0.30634715025906734,4.58293e+06,0.5790155440414507,1192.02,0.30310880829015546,4.58293e+06,0.5699481865284974,1353.42,0.3011658031088083,35744,0.5576424870466321,6924.8,0.29857512953367876,35744,0.552461139896373,6924.8,0.29922279792746115,35744,0.3128238341968912,4.58293e+06,0.2661917098445596,36608.9,0.1327720207253886,57690.1,0.06994818652849741,4.58293e+06
27,1974,0.7411347517730497,830.703,0.3951367781155015,9575.07,0.7330293819655522,2204.97,0.39311043566362713,9575.07,0.6955420466058764,16121.7,0.3951367781155015,9575.07,0.6869300911854104,829.061,0.38703140830800403,9575.07,0.6469098277608916,4315.31,0.3860182370820669,9575.07,0.5947315096251267,29764.4,0.3880445795339412,9575.07,0.5734549138804458,29764.4,0.38753799392097266,9575.07,0.547112462006079,29766,0.3860182370820669,9575.07,0.5192502532928065,29766,0.3844984802431611,9575.07,0.22796352583586627,34288.1,0.3049645390070922,9562.59,0.35005065856129686,34014,0.057750759878419454,11957.7
28,6023,0.609995019093475,1580.75,0.33089822347667275,2703.91,0.5855885771210361,4932.01,0.32724555869168187,2703.91,0.4844761746637888,5237.25,0.3064917815042338,2711.88,0.3989706126515026,10413.9,0.28341358127179145,34479.4,0.3929935248215175,6182.67,0.24854723559687864,34371.4,0.3558027561016105,13289,0.22513697492943716,34413.9,0.2804250373567989,30788,0.22214843101444462,34413.9,0.2510376888593724,30788,0.22048812883944877,34413.9,0.23011788145442472,30788,0.21832973601195418,34413.9,0.061597210692346006,34629,0.15523825336211192,34398.7,0.21567325253196082,37914.1,0.02025568653494936,30116.3
29,1404,0.8383190883190883,859.8,0.4301994301994302,5088.94,0.8304843304843305,859.665,0.4309116809116809,5088.94,0.8198005698005698,860.349,0.42806267806267806,5088.94,0.7955840455840456,3655.1,0.4301994301994302,5088.94,0.7564102564102564,10049.1,0.4287749287749288,5088.94,0.73005698005698,7357.84,0.42450142450142453,5088.94,0.7015669515669516,9886.89,0.4252136752136752,5087,0.6816239316239316,11560.3,0.42236467236467234,5087,0.6652421652421653,11560.3,0.4188034188034188,5088.94,0.2934472934472934,27959.8,0.33547008547008544,5088,0.36752136752136755,34151,0.06623931623931624,12564.6
30,1966,0.8056968463886063,8634.82,0.42878942014242116,32142.4,0.7822990844354019,34832.6,0.42929806714140384,32142.4,0.7767039674465921,10146,0.4303153611393693,32141.1,0.7548321464903357,34843.6,0.42777212614445576,32141.1,0.7288911495422177,34892.8,0.427263479145473,32141.1,0.6759918616480163,34838.5,0.42472024415055953,32141.1,0.6195320447609359,16310.9,0.4231943031536114,32141.1,0.6154628687690743,16338.8,0.42166836215666326,32141.1,0.5284842319430315,34892.8,0.41912512716174977,32229.8,0.2273652085452696,32762.6,0.34333672431332657,6892.69,0.35961342828077314,38555.9,0.07222787385554426,32727.4
31,3602,0.7054414214325375,10421.2,0.43559133814547474,296962,0.6438089950027762,66323,0.43475846751804553,296962,0.5785674625208218,12083.5,0.43503609106052193,297083,0.47806774014436426,15568.3,0.4325374791782343,296962,0.30955024986118823,65860.8,0.42032204330927264,11621.6,0.32537479178234313,15692.4,0.4053303720155469,11621.6,0.2631871182676291,38582.5,0.3911715713492504,11620.4,0.24125485841199334,40574.7,0.38062187673514714,11620.4,0.2079400333148251,66804.7,0.3736812881732371,11620.4,0.1504719600222099,66272,0.18684064408661855,9322.95,0.29317046085508053,66841.4,0.02526374236535258,296233
32,550,0.6909090909090909,0,0.34,4844.59,0.6890909090909091,47.3453,0.34,4844.59,0.6890909090909091,47.3453,0.34,4844.59,0.6818181818181818,72.4049,0.33636363636363636,4844.59,0.6636363636363637,96.5441,0.3381818181818182,4844.59,0.6545454545454545,9905.96,0.33636363636363636,4844.59,0.6436363636363637,17061.7,0.33454545454545453,4844.59,0.6290909090909091,17061.7,0.33454545454545453,4844.59,0.6290909090909091,17061.7,0.3327272727272727,4844.59,0.3090909090909091,43594.9,0.3,9579.52,0.3418181818181818,21693.9,0.08545454545454545,13727.5
33,975,0.7261538461538461,1562.05,0.36512820512820515,5731.14,0.72,1572.69,0.36512820512820515,5731.14,0.717948717948718,1573.64,0.3682051282051282,5676.64,0.7107692307692308,1573.64,0.3671794871794872,5676.64,0.7046153846153846,1577.17,0.36615384615384616,5495.12,0.6923076923076923,1577.17,0.3712820512820513,5495.12,0.6861538461538461,1570.91,0.36923076923076925,5495.12,0.6758974358974359,1570.91,0.36512820512820515,5495.12,0.6635897435897435,2288.96,0.36102564102564105,5495.12,0.2635897435897436,22511.2,0.3148717948717949,6221.22,0.14666666666666667,48363.7,0.08717948717948718,17685.4
34,4594,0.6214627775359164,373.209,0.41575968654767087,30012.4,0.5685676969960819,5536.24,0.41575968654767087,30012.4,0.41249455811928604,8791.31,0.41575968654767087,30012.4,0.1458424031345233,34502.7,0.41401828471919894,49792.6,0.22442316064431866,15635.3,0.40095777100565955,49792.6,0.11275576839355682,43694.7,0.37897257292120157,49792.6,0.15280801044841097,37356.4,0.36808881149325207,49792.6,0.11993905093600349,67010.8,0.35524597300827165,50179.9,0.1454070526774053,37352.7,0.34697431432303005,50179.9,0.07292120156726165,37863,0.1458424031345233,50179.9,0.15302568567696995,78536.2,0.02002612102742708,56599.2
35,5621,0.6096779932396371,69309.8,0.41469489414694893,69733.5,0.5845934887030777,69309.8,0.4143390855719623,69733.5,0.4636185732076143,69309.8,0.4138053727094823,69733.5,0.3428215619996442,69309.8,0.4116705212595624,69733.5,0.22415940224159403,69309.8,0.3983276996975627,345187,0.1649172745063156,69309.8,0.3719978651485501,345187,0.17897171321828856,69309.8,0.36167941647393703,345187,0.2060131649172745,69309.8,0.3534958192492439,345187,0.17505781889343533,345187,0.3433552748621242,345187,0.11136808397082369,69309.8,0.14072229140722292,345187,0.05675146771037182,69688.6,0.017434620174346202,345187
